4	1059	12	59.76	TRUE
4	1042	13	166.79	TRUE
4	1036	5	36.40	TRUE
4	1030	11	65.78	TRUE
4	1010	15	30.15	TRUE
4	1009	8	15.68	TRUE
4	972	13	55.38	TRUE
4	969	11	52.30	TRUE
4	934	8	80.88	TRUE
4	898	15	139.50	TRUE
4	885	1	1.82	TRUE
4	812	11	77.11	TRUE
4	781	5	30.25	TRUE
4	758	2	13.98	TRUE
4	710	15	60.60	TRUE
4	689	6	100.20	TRUE
4	662	5	56.40	TRUE
4	654	6	62.52	TRUE
4	649	12	73.20	TRUE
4	643	15	26.40	TRUE
4	641	15	209.70	TRUE
4	629	4	71.24	TRUE
4	626	3	27.60	TRUE
4	560	3	39.84	TRUE
4	554	3	48.54	TRUE
4	532	13	82.29	TRUE
5	517	11	71.50	TRUE
5	512	13	31.46	TRUE
5	502	9	60.93	TRUE
5	473	11	26.84	TRUE
5	457	12	71.40	TRUE
5	453	7	66.50	TRUE
5	436	14	65.80	TRUE
5	425	6	73.14	TRUE
6	407	14	108.80	TRUE
6	385	8	89.68	TRUE
6	378	11	141.90	TRUE
6	376	8	69.84	TRUE
6	367	5	15.50	TRUE
6	353	11	171.60	TRUE
6	231	8	117.12	TRUE
6	224	9	12.69	TRUE
6	133	9	40.50	TRUE
6	122	3	24.33	TRUE
7	94	1	4.55	TRUE
8	588	26	82.16	TRUE
8	35	39	466.50	TRUE
8	158	14	56.56	TRUE
8	227	20	323.60	TRUE
8	618	34	223.40	TRUE
8	1147	40	396.00	TRUE
8	1065	20	337.40	TRUE
8	238	70	887.60	TRUE
8	843	21	82.74	TRUE
8	278	25	436.75	TRUE
8	1062	19	192.90	TRUE
8	570	40	144.80	TRUE
8	990	23	46.69	TRUE
8	1308	16	243.52	TRUE
8	90	47	148.52	TRUE
8	866	26	223.60	TRUE
8	113	26	247.52	TRUE
8	141	14	83.30	TRUE
8	251	17	207.60	TRUE
8	1164	24	136.80	TRUE
8	415	22	61.16	TRUE
8	1015	16	244.96	TRUE
8	568	23	315.10	TRUE
8	46	7	69.65	TRUE
8	1148	8	26.80	TRUE
8	945	9	79.74	TRUE
8	1112	3	26.76	TRUE
8	765	4	25.32	TRUE
8	658	6	33.36	TRUE
9	569	1	7.76	TRUE
9	568	6	82.20	TRUE
9	278	10	174.70	TRUE
9	1148	3	9.78	TRUE
9	990	3	6.90	TRUE
9	588	6	18.96	TRUE
9	553	5	32.80	TRUE
9	945	4	35.44	TRUE
9	658	4	22.24	TRUE
9	481	4	21.76	TRUE
10	553	9	59.40	TRUE
10	1308	3	45.66	TRUE
10	1065	4	67.48	TRUE
10	945	3	26.58	TRUE
10	658	11	61.16	TRUE
10	141	11	65.45	TRUE
10	1164	14	79.80	TRUE
10	866	4	34.40	TRUE
10	35	8	95.60	TRUE
10	1062	7	70.77	TRUE
10	238	3	38.40	TRUE
10	568	4	54.80	TRUE
10	1148	9	29.34	TRUE
10	843	9	35.46	TRUE
10	113	4	38.80	TRUE
10	319	3	25.86	TRUE
10	618	10	65.60	TRUE
10	1015	13	199.30	TRUE
10	765	3	18.99	TRUE
10	90	6	18.96	TRUE
10	251	3	36.54	TRUE
10	588	5	15.80	TRUE
10	46	1	9.95	TRUE
10	278	2	34.94	TRUE
10	415	2	5.56	TRUE
10	158	1	4.40	TRUE
10	1147	4	39.60	TRUE
11	570	4	14.48	TRUE
11	1164	2	11.40	TRUE
11	860	4	54.00	TRUE
11	46	1	9.95	TRUE
11	481	4	21.76	TRUE
11	227	3	48.54	TRUE
11	278	1	17.47	TRUE
11	945	4	35.44	TRUE
11	415	5	13.90	TRUE
11	251	5	60.90	TRUE
12	238	18	228.24	TRUE
12	588	1	3.16	TRUE
12	158	6	24.24	TRUE
12	1065	9	151.83	TRUE
12	553	12	78.72	TRUE
12	945	16	141.76	TRUE
12	866	13	111.80	TRUE
12	1147	21	207.90	TRUE
12	1015	15	229.65	TRUE
12	319	25	215.50	TRUE
12	90	16	50.56	TRUE
12	658	9	50.40	TRUE
12	481	18	97.92	TRUE
12	569	10	77.60	TRUE
12	843	2	7.88	TRUE
12	860	14	189.00	TRUE
12	1308	22	334.84	TRUE
12	415	7	19.46	TRUE
12	278	4	69.88	TRUE
12	618	19	124.64	TRUE
12	1112	22	196.24	TRUE
12	236	11	39.71	TRUE
12	1148	12	39.12	TRUE
12	1164	8	45.60	TRUE
12	113	6	57.12	TRUE
12	570	11	39.82	TRUE
12	35	16	191.20	TRUE
12	990	16	32.48	TRUE
12	251	8	97.44	TRUE
12	227	10	161.80	TRUE
12	1062	4	40.44	TRUE
12	141	12	71.40	TRUE
12	47	10	121.40	TRUE
12	1189	5	87.60	TRUE
12	647	7	59.64	TRUE
12	568	5	68.50	TRUE
12	46	6	59.70	TRUE
12	36	7	42.28	TRUE
12	765	3	18.99	TRUE
12	366	1	7.69	TRUE
13	1189	5	87.60	TRUE
13	1164	11	62.70	TRUE
13	1148	7	22.82	TRUE
13	1147	3	29.70	TRUE
13	1112	13	115.96	TRUE
13	1065	14	236.18	TRUE
13	1062	2	20.22	TRUE
13	1015	11	168.41	TRUE
13	990	10	20.30	TRUE
13	945	4	35.44	TRUE
13	942	13	86.45	TRUE
13	866	3	25.80	TRUE
13	860	6	81.00	TRUE
13	843	1	3.94	TRUE
13	765	12	75.96	TRUE
14	658	4	22.24	TRUE
14	647	8	68.16	TRUE
14	618	7	45.92	TRUE
14	588	15	47.40	TRUE
14	570	6	21.72	TRUE
14	569	7	54.32	TRUE
14	568	8	109.60	TRUE
14	553	10	65.60	TRUE
14	481	15	81.60	TRUE
14	415	12	33.36	TRUE
14	366	8	61.52	TRUE
14	319	8	68.96	TRUE
14	278	9	157.23	TRUE
14	251	7	85.26	TRUE
14	238	1	12.68	TRUE
14	236	10	36.10	TRUE
14	227	1	16.18	TRUE
14	188	7	43.61	TRUE
15	158	4	16.16	TRUE
15	141	5	29.75	TRUE
15	113	1	9.52	TRUE
15	90	12	37.92	TRUE
15	47	15	182.10	TRUE
15	46	5	49.75	TRUE
15	36	3	18.12	TRUE
15	35	1	11.95	TRUE
16	1358	43	107.70	TRUE
16	622	35	204.75	TRUE
16	377	24	81.60	TRUE
16	1202	20	81.60	TRUE
16	1229	50	527.50	TRUE
16	1054	41	249.69	TRUE
16	644	18	180.18	TRUE
16	49	42	188.16	TRUE
16	166	38	126.92	TRUE
16	1025	41	412.87	TRUE
16	853	33	133.98	TRUE
16	44	40	55.60	TRUE
16	67	54	172.80	TRUE
16	547	35	197.50	TRUE
16	684	20	353.80	TRUE
16	924	22	260.70	TRUE
16	637	30	163.80	TRUE
16	1028	14	108.64	TRUE
16	956	32	154.56	TRUE
16	154	33	184.14	TRUE
16	900	37	160.58	TRUE
16	1276	26	150.54	TRUE
16	757	16	92.32	TRUE
16	911	34	158.10	TRUE
16	1272	27	218.16	TRUE
16	1087	46	324.30	TRUE
16	665	19	156.37	TRUE
16	572	42	380.10	TRUE
16	712	27	130.95	TRUE
16	1345	27	81.27	TRUE
16	1102	18	184.50	TRUE
16	895	28	120.96	TRUE
16	747	27	319.41	TRUE
16	411	25	91.25	TRUE
16	1246	22	128.92	TRUE
16	539	9	85.68	TRUE
16	390	12	66.00	TRUE
16	587	9	79.47	TRUE
16	1021	22	186.56	TRUE
16	630	1	8.22	TRUE
16	964	5	62.90	TRUE
17	1276	15	86.85	TRUE
17	757	15	86.55	TRUE
17	1202	5	20.40	TRUE
17	964	19	239.20	TRUE
17	1358	13	32.37	TRUE
17	853	11	44.66	TRUE
17	747	9	106.47	TRUE
17	1229	12	126.60	TRUE
17	684	20	353.80	TRUE
17	547	6	33.78	TRUE
17	411	19	69.35	TRUE
17	1246	10	58.60	TRUE
17	587	8	70.64	TRUE
17	1087	16	112.80	TRUE
17	390	12	66.00	TRUE
17	622	8	46.80	TRUE
17	154	18	100.44	TRUE
17	572	16	144.80	TRUE
17	895	17	73.44	TRUE
17	67	11	35.20	TRUE
17	539	5	47.60	TRUE
17	644	15	150.15	TRUE
17	924	7	82.95	TRUE
17	49	19	85.12	TRUE
17	900	6	26.40	TRUE
17	712	10	48.50	TRUE
17	615	16	81.28	TRUE
17	44	6	8.34	TRUE
17	630	5	41.10	TRUE
17	1025	10	100.70	TRUE
17	1345	10	30.10	TRUE
17	1102	11	112.75	TRUE
17	956	14	67.62	TRUE
17	1054	17	103.53	TRUE
17	1028	4	31.40	TRUE
17	166	15	50.10	TRUE
17	1272	2	16.16	TRUE
17	1190	9	13.86	TRUE
17	377	11	37.40	TRUE
17	1021	5	42.40	TRUE
17	911	8	37.20	TRUE
17	665	2	16.46	TRUE
17	637	7	38.22	TRUE
17	555	3	25.62	TRUE
17	718	8	19.12	TRUE
17	652	4	9.56	TRUE
17	722	5	86.70	TRUE
17	1311	5	13.45	TRUE
18	622	3	17.55	TRUE
18	1358	3	7.47	TRUE
18	924	5	59.25	TRUE
18	644	5	50.50	TRUE
18	722	2	34.68	TRUE
18	1276	1	5.79	TRUE
18	1190	7	10.78	TRUE
18	895	4	17.28	TRUE
18	49	7	31.36	TRUE
18	1246	5	29.30	TRUE
18	67	12	38.40	TRUE
18	1345	1	3.10	TRUE
18	637	5	27.30	TRUE
18	1087	5	35.25	TRUE
18	1272	4	32.32	TRUE
18	684	2	35.38	TRUE
18	615	5	25.40	TRUE
18	964	5	62.90	TRUE
18	712	5	24.25	TRUE
18	1021	4	33.92	TRUE
18	718	3	7.17	TRUE
18	1202	2	8.16	TRUE
18	390	1	5.50	TRUE
18	918	4	42.20	TRUE
18	539	2	19.40	TRUE
18	154	5	27.90	TRUE
18	1025	3	30.21	TRUE
18	587	1	8.83	TRUE
18	1028	1	7.76	TRUE
19	665	10	82.30	TRUE
19	411	6	21.90	TRUE
19	1054	7	42.63	TRUE
19	657	7	54.32	TRUE
19	67	5	16.00	TRUE
19	1358	3	7.47	TRUE
19	1102	1	10.25	TRUE
19	712	3	14.55	TRUE
19	547	2	11.26	TRUE
19	1028	2	15.52	TRUE
19	895	4	17.28	TRUE
19	722	3	52.20	TRUE
19	956	4	19.32	TRUE
19	1276	1	5.79	TRUE
19	539	6	57.12	TRUE
19	648	1	14.71	TRUE
19	747	2	23.66	TRUE
19	555	4	34.16	TRUE
19	49	3	13.44	TRUE
19	637	4	21.84	TRUE
19	166	4	13.36	TRUE
19	924	1	11.85	TRUE
19	154	2	11.16	TRUE
19	1021	5	42.40	TRUE
20	1358	12	29.88	TRUE
20	1345	7	21.70	TRUE
20	1311	10	26.90	TRUE
20	1276	4	23.16	TRUE
20	1272	15	121.20	TRUE
20	1246	4	23.44	TRUE
20	1229	11	116.50	TRUE
20	1202	8	32.64	TRUE
20	1190	11	16.94	TRUE
20	1102	1	10.25	TRUE
20	1087	3	21.15	TRUE
20	1054	9	54.81	TRUE
20	1028	15	116.40	TRUE
20	1025	6	60.42	TRUE
20	1021	14	118.72	TRUE
20	964	4	50.32	TRUE
20	956	8	38.64	TRUE
20	924	1	11.85	TRUE
20	918	10	105.50	TRUE
20	911	11	51.15	TRUE
20	909	7	9.94	TRUE
20	900	5	21.70	TRUE
20	895	15	64.80	TRUE
20	853	5	20.30	TRUE
20	747	11	130.13	TRUE
20	722	5	86.70	TRUE
20	718	9	21.51	TRUE
20	712	15	72.75	TRUE
20	684	10	176.90	TRUE
20	681	2	23.16	TRUE
20	665	12	98.76	TRUE
20	657	6	46.56	TRUE
20	652	4	9.56	TRUE
20	648	13	191.23	TRUE
20	644	9	90.90	TRUE
20	637	6	32.76	TRUE
20	630	14	115.80	TRUE
20	622	5	29.25	TRUE
20	615	3	15.24	TRUE
20	587	2	17.66	TRUE
20	572	4	36.20	TRUE
20	555	9	76.86	TRUE
20	547	1	5.63	TRUE
20	539	11	104.72	TRUE
20	411	11	40.15	TRUE
20	390	8	44.00	TRUE
20	377	7	23.80	TRUE
21	166	10	33.40	TRUE
21	154	11	61.38	TRUE
21	128	13	16.12	TRUE
21	67	7	22.40	TRUE
21	49	1	4.48	TRUE
21	44	7	9.73	TRUE
21	31	2	3.20	TRUE
22	489	30	139.80	TRUE
22	213	32	82.56	TRUE
22	862	35	255.85	TRUE
22	172	49	59.78	TRUE
22	562	45	132.75	TRUE
22	337	58	941.92	TRUE
22	735	52	762.84	TRUE
22	168	31	253.27	TRUE
22	16	49	936.88	TRUE
22	1005	41	154.16	TRUE
22	941	44	172.48	TRUE
22	867	23	208.38	TRUE
22	61	25	62.75	TRUE
22	11	40	210.00	TRUE
22	1121	26	96.72	TRUE
22	249	58	566.80	TRUE
22	946	41	355.60	TRUE
22	59	42	199.92	TRUE
22	334	45	230.85	TRUE
22	1333	42	157.80	TRUE
22	731	43	619.63	TRUE
22	486	24	357.36	TRUE
22	531	34	272.34	TRUE
22	57	50	616.00	TRUE
22	674	21	102.69	TRUE
22	632	50	642.00	TRUE
22	270	42	210.42	TRUE
22	1083	21	373.59	TRUE
22	1178	31	108.19	TRUE
22	465	29	430.65	TRUE
22	813	21	79.59	TRUE
22	147	13	65.26	TRUE
22	295	38	534.28	TRUE
22	324	28	320.32	TRUE
22	21	20	123.20	TRUE
22	931	14	154.42	TRUE
22	1191	8	49.40	TRUE
22	1091	9	42.30	TRUE
22	949	2	5.90	TRUE
23	270	2	10.20	TRUE
23	941	17	66.64	TRUE
23	334	28	143.64	TRUE
23	931	23	253.69	TRUE
23	735	15	220.50	TRUE
23	862	11	80.41	TRUE
23	249	11	107.36	TRUE
23	324	16	183.40	TRUE
23	562	15	44.25	TRUE
23	531	18	144.18	TRUE
23	59	9	42.84	TRUE
23	1121	26	96.72	TRUE
23	1005	16	60.16	TRUE
23	337	14	227.36	TRUE
23	1191	15	91.95	TRUE
23	949	21	61.95	TRUE
23	295	5	70.30	TRUE
23	1178	17	59.33	TRUE
23	1333	21	78.54	TRUE
23	57	11	135.52	TRUE
23	21	10	61.60	TRUE
23	867	10	90.60	TRUE
23	61	4	10.40	TRUE
23	946	15	129.90	TRUE
23	1091	18	84.60	TRUE
23	16	7	133.84	TRUE
23	298	4	10.88	TRUE
23	172	6	7.32	TRUE
23	1058	17	25.33	TRUE
23	1288	8	34.64	TRUE
23	1083	9	160.11	TRUE
23	213	7	18.60	TRUE
23	147	3	15.60	TRUE
23	434	22	305.14	TRUE
23	1384	11	86.79	TRUE
23	953	23	140.53	TRUE
23	489	8	37.28	TRUE
23	486	11	163.79	TRUE
23	912	20	21.20	TRUE
23	813	13	49.27	TRUE
23	771	7	138.53	TRUE
23	242	2	41.48	TRUE
23	674	7	34.23	TRUE
23	699	3	25.80	TRUE
23	1347	14	146.20	TRUE
23	847	1	7.31	TRUE
23	830	15	52.50	TRUE
23	791	11	47.41	TRUE
23	731	7	100.87	TRUE
23	632	12	154.80	TRUE
23	505	11	52.47	TRUE
23	465	8	118.80	TRUE
24	298	13	35.36	TRUE
24	295	7	98.42	TRUE
24	270	14	70.14	TRUE
24	249	9	87.84	TRUE
24	242	4	82.96	TRUE
24	213	11	28.38	TRUE
24	172	14	17.80	TRUE
24	168	3	24.51	TRUE
24	147	3	15.60	TRUE
24	61	8	20.80	TRUE
24	59	14	66.64	TRUE
25	57	14	172.48	TRUE
25	21	6	36.96	TRUE
25	16	11	210.32	TRUE
26	11	11	57.75	TRUE
27	60	32	163.52	TRUE
27	790	33	347.16	TRUE
27	500	45	718.65	TRUE
27	983	25	210.25	TRUE
27	940	19	97.66	TRUE
27	872	28	365.96	TRUE
27	374	58	301.20	TRUE
27	218	22	260.26	TRUE
27	1387	38	409.64	TRUE
27	579	40	344.00	TRUE
27	1343	20	81.60	TRUE
27	929	14	60.34	TRUE
27	614	35	130.20	TRUE
27	1301	47	171.80	TRUE
27	79	10	65.60	TRUE
27	1069	44	548.24	TRUE
27	105	31	154.38	TRUE
27	187	37	552.78	TRUE
27	546	26	105.30	TRUE
27	28	37	251.60	TRUE
27	490	26	284.44	TRUE
27	271	26	125.84	TRUE
27	380	36	168.12	TRUE
27	402	39	723.60	TRUE
27	1014	24	300.48	TRUE
27	264	29	392.37	TRUE
27	1107	39	182.13	TRUE
27	329	30	219.90	TRUE
27	725	30	287.40	TRUE
27	1073	28	173.40	TRUE
27	226	24	292.80	TRUE
27	320	32	143.40	TRUE
27	597	28	196.28	TRUE
27	1219	26	397.28	TRUE
27	1232	14	161.56	TRUE
27	1326	21	212.10	TRUE
27	253	5	59.45	TRUE
27	1239	8	102.00	TRUE
27	947	6	32.82	TRUE
27	250	16	51.20	TRUE
27	1222	4	9.44	TRUE
27	544	2	10.66	TRUE
27	1095	1	3.95	TRUE
27	550	5	13.25	TRUE
28	725	13	124.54	TRUE
28	271	21	101.64	TRUE
28	226	15	183.00	TRUE
28	1387	20	215.60	TRUE
28	320	16	71.52	TRUE
28	1301	14	50.96	TRUE
28	614	14	52.80	TRUE
28	1232	12	138.48	TRUE
28	1069	7	87.22	TRUE
28	500	16	255.52	TRUE
28	79	10	65.60	TRUE
28	822	16	99.68	TRUE
28	374	21	108.99	TRUE
28	380	18	84.60	TRUE
28	929	13	56.30	TRUE
28	1095	27	106.65	TRUE
28	597	17	119.17	TRUE
28	1014	13	162.76	TRUE
28	187	18	268.92	TRUE
28	1073	20	123.60	TRUE
28	1219	14	213.92	TRUE
28	1326	22	222.20	TRUE
28	105	11	54.78	TRUE
28	834	17	57.63	TRUE
28	1239	6	76.50	TRUE
28	940	20	102.80	TRUE
28	1107	8	37.36	TRUE
28	872	9	117.63	TRUE
28	264	7	94.71	TRUE
28	579	9	77.40	TRUE
28	218	7	82.81	TRUE
28	1154	13	33.28	TRUE
28	164	17	99.79	TRUE
28	546	15	60.75	TRUE
28	1222	12	28.32	TRUE
28	402	6	111.24	TRUE
28	250	5	16.00	TRUE
28	253	7	83.23	TRUE
28	983	13	109.33	TRUE
28	420	11	97.90	TRUE
28	550	6	15.90	TRUE
28	1343	11	44.88	TRUE
28	60	10	51.10	TRUE
28	344	9	62.91	TRUE
28	544	15	79.95	TRUE
28	776	3	19.68	TRUE
28	790	2	21.40	TRUE
28	329	11	80.63	TRUE
28	1321	10	66.00	TRUE
28	821	20	145.20	TRUE
28	490	2	21.88	TRUE
28	336	7	139.93	TRUE
28	1250	8	61.36	TRUE
28	947	1	5.47	TRUE
28	28	6	40.80	TRUE
28	513	5	80.55	TRUE
28	475	3	8.67	TRUE
28	799	3	41.85	TRUE
28	1165	6	8.94	TRUE
28	460	2	26.56	TRUE
29	1239	14	178.50	TRUE
29	1232	15	173.10	TRUE
29	1222	1	2.36	TRUE
29	1219	9	137.52	TRUE
29	1165	6	8.94	TRUE
29	1107	2	9.34	TRUE
29	1095	4	15.80	TRUE
29	1073	10	61.80	TRUE
29	1069	15	186.90	TRUE
29	1014	12	150.24	TRUE
29	989	4	65.76	TRUE
29	983	4	33.64	TRUE
29	947	14	76.58	TRUE
29	940	15	77.10	TRUE
29	929	4	17.24	TRUE
29	928	13	98.41	TRUE
29	886	14	102.20	TRUE
29	872	4	52.28	TRUE
29	834	3	10.17	TRUE
29	822	10	62.30	TRUE
29	821	8	58.80	TRUE
29	799	7	97.65	TRUE
29	795	6	31.20	TRUE
29	790	6	63.12	TRUE
29	776	10	65.60	TRUE
29	725	3	28.74	TRUE
29	614	15	55.80	TRUE
29	611	8	31.36	TRUE
30	597	5	35.50	TRUE
30	579	11	94.60	TRUE
30	550	8	21.20	TRUE
30	546	11	44.55	TRUE
30	544	7	37.31	TRUE
30	513	4	64.44	TRUE
31	500	3	47.91	TRUE
31	490	15	164.10	TRUE
31	460	8	106.24	TRUE
31	420	6	53.40	TRUE
31	402	11	203.94	TRUE
31	380	7	32.69	TRUE
31	374	4	20.76	TRUE
31	344	9	62.91	TRUE
32	336	7	139.93	TRUE
33	329	9	65.97	TRUE
33	320	13	58.11	TRUE
33	271	4	19.36	TRUE
33	264	5	67.65	TRUE
33	253	15	178.35	TRUE
33	250	11	35.20	TRUE
33	226	13	158.60	TRUE
33	218	11	130.13	TRUE
33	187	8	119.52	TRUE
34	164	8	46.96	TRUE
34	79	9	59.40	TRUE
34	60	1	5.11	TRUE
34	28	14	95.20	TRUE
35	777	42	565.74	TRUE
35	1331	48	478.80	TRUE
35	42	37	391.83	TRUE
35	1076	58	170.52	TRUE
35	970	43	571.40	TRUE
35	197	45	384.75	TRUE
35	869	35	222.60	TRUE
35	381	45	92.70	TRUE
35	1053	29	109.91	TRUE
35	915	28	117.60	TRUE
35	769	37	727.50	TRUE
35	890	44	393.36	TRUE
35	713	53	550.67	TRUE
35	196	36	154.80	TRUE
35	342	39	136.89	TRUE
35	1394	26	50.18	TRUE
35	1183	35	653.10	TRUE
35	986	23	106.26	TRUE
35	966	47	180.48	TRUE
35	702	62	290.78	TRUE
35	306	19	222.11	TRUE
35	965	51	429.93	TRUE
35	1046	36	129.60	TRUE
35	1075	20	163.40	TRUE
35	817	40	285.60	TRUE
35	30	12	134.88	TRUE
35	721	49	218.50	TRUE
35	107	20	61.80	TRUE
35	34	17	267.24	TRUE
35	1004	5	35.95	TRUE
35	121	10	96.10	TRUE
35	552	5	38.40	TRUE
35	534	8	44.00	TRUE
35	819	3	7.35	TRUE
35	1211	6	8.16	TRUE
35	215	1	10.16	TRUE
36	702	12	56.28	TRUE
36	121	6	57.66	TRUE
36	534	2	11.00	TRUE
36	890	3	26.82	TRUE
36	709	5	11.95	TRUE
36	819	2	4.90	TRUE
36	552	2	15.36	TRUE
36	248	12	29.88	TRUE
36	1183	10	186.60	TRUE
36	196	8	34.24	TRUE
36	42	8	84.72	TRUE
36	817	14	99.96	TRUE
36	566	11	78.21	TRUE
36	1394	3	5.79	TRUE
36	1075	7	57.19	TRUE
36	869	5	31.80	TRUE
36	769	2	39.30	TRUE
36	721	5	22.25	TRUE
36	777	3	40.41	TRUE
36	306	7	81.83	TRUE
36	966	6	23.40	TRUE
36	30	3	33.72	TRUE
36	1331	5	49.80	TRUE
36	986	2	9.24	TRUE
36	1211	4	5.44	TRUE
36	672	5	23.40	TRUE
36	713	5	51.95	TRUE
37	1053	10	37.90	TRUE
37	107	3	9.27	TRUE
37	966	3	11.52	TRUE
37	890	8	71.52	TRUE
37	970	10	132.80	TRUE
37	30	15	168.60	TRUE
37	306	13	151.97	TRUE
37	908	13	93.73	TRUE
37	709	14	33.46	TRUE
37	1211	20	27.20	TRUE
37	869	16	101.76	TRUE
37	1004	5	35.95	TRUE
37	986	12	55.44	TRUE
37	1076	6	17.64	TRUE
37	1394	9	17.37	TRUE
37	1331	12	119.52	TRUE
37	1183	2	37.32	TRUE
37	1153	10	23.90	TRUE
37	1075	14	114.38	TRUE
37	1046	5	18.00	TRUE
37	965	7	59.10	TRUE
37	915	4	16.80	TRUE
37	819	11	26.95	TRUE
37	817	14	99.96	TRUE
37	777	12	161.64	TRUE
37	769	7	137.55	TRUE
37	721	5	22.25	TRUE
37	713	9	93.51	TRUE
37	702	10	46.90	TRUE
37	672	9	42.12	TRUE
37	566	9	63.99	TRUE
37	552	14	107.52	TRUE
37	534	9	49.50	TRUE
37	476	3	12.69	TRUE
37	381	2	4.12	TRUE
37	373	14	176.82	TRUE
37	342	8	28.80	TRUE
37	260	10	49.30	TRUE
37	248	10	24.90	TRUE
37	215	15	152.40	TRUE
37	197	14	119.70	TRUE
37	196	13	55.64	TRUE
37	121	1	9.61	TRUE
37	42	13	137.67	TRUE
37	34	3	47.16	TRUE
38	1330	15	79.95	TRUE
38	796	23	148.81	TRUE
38	263	19	352.45	TRUE
38	1361	21	315.63	TRUE
38	391	11	36.52	TRUE
38	114	11	90.42	TRUE
38	1141	27	43.74	TRUE
38	1006	18	99.00	TRUE
38	32	14	121.94	TRUE
38	307	41	168.92	TRUE
38	865	6	51.84	TRUE
38	214	17	128.69	TRUE
38	1184	8	24.56	TRUE
38	280	12	133.68	TRUE
38	636	19	129.96	TRUE
38	312	16	224.64	TRUE
38	132	12	45.96	TRUE
38	516	13	219.31	TRUE
38	97	6	96.78	TRUE
38	738	19	223.82	TRUE
38	64	22	357.50	TRUE
38	1124	11	89.43	TRUE
38	151	20	335.20	TRUE
38	135	4	42.44	TRUE
38	171	15	175.50	TRUE
38	1196	11	87.45	TRUE
38	1201	5	47.35	TRUE
38	1344	14	76.72	TRUE
38	182	4	18.40	TRUE
38	75	11	55.11	TRUE
38	321	11	63.14	TRUE
39	280	34	378.76	TRUE
39	865	27	233.28	TRUE
39	307	30	123.60	TRUE
39	1196	25	198.75	TRUE
39	1006	24	132.00	TRUE
39	132	24	91.92	TRUE
39	1330	15	79.95	TRUE
