774	'Cassette'	4	11.13	3	0	5.20
779	'CD'	7	20.74	10	0	8.42
781	'Vinyl'	20	13.76	8	0	7.89
789	'CD'	16	17.79	6	0	12.81
790	'Cassette'	7	20.28	6	0	16.76
791	'Cassette'	19	11.57	7	0	4.49
793	'Vinyl'	23	21.66	8	0	15.40
802	'Cassette'	3	25.74	11	0	5.58
811	'Cassette'	10	7.12	11	0	4.50
815	'Cassette'	16	25.78	11	0	17.82
827	'CD'	23	16.69	1	0	10.48
832	'Vinyl'	2	5.50	4	1	4.40
837	'Vinyl'	12	17.69	10	0	5.29
852	'Vinyl'	18	18.20	12	0	5.51
870	'Cassette'	13	18.50	13	0	12.70
873	'Cassette'	15	22.73	11	0	15.50
878	'CD'	21	25.21	8	0	13.92
880	'Vinyl'	5	23.44	8	0	5.87
884	'CD'	20	11.14	2	0	6.81
893	'Vinyl'	3	6.57	10	0	3.34
899	'CD'	21	16.87	5	0	11.47
904	'CD'	4	24.29	3	0	8.17
905	'Vinyl'	18	7.90	8	0	2.84
908	'Cassette'	12	14.54	14	0	4.29
911	'Cassette'	7	24.49	15	0	11.70
916	'CD'	4	7.76	14	0	1.22
919	'CD'	22	24.27	1	0	17.17
921	'CD'	23	6.11	2	0	4.29
927	'CD'	9	15.11	10	0	9.64
929	'CD'	8	23.54	8	0	6.14
939	'Cassette'	11	14.90	9	0	11.86
942	'Vinyl'	12	8.46	3	0	1.74
944	'Vinyl'	15	25.47	15	0	6.98
957	'Cassette'	25	15.49	9	0	10.22
964	'CD'	16	8.10	1	0	5.23
978	'Vinyl'	7	18.84	6	4	4.51
988	'Vinyl'	8	14.34	8	0	7.20
995	'Cassette'	18	21.11	11	0	7.27
997	'Cassette'	8	14.74	13	0	8.74
1006	'Cassette'	16	22.29	10	0	17.76
1017	'Vinyl'	5	25.86	8	0	14.94
1020	'Cassette'	2	12.20	7	5	6.23
1029	'Cassette'	24	9.44	12	0	1.24
1030	'Vinyl'	17	25.99	9	0	18.95
1051	'Vinyl'	19	16.32	12	0	3.37
1054	'Cassette'	14	6.16	6	8	3.39
1058	'CD'	14	25.27	8	0	13.63
1061	'CD'	22	17.94	10	0	4.47
1062	'CD'	18	21.88	7	0	6.49
1066	'CD'	6	6.47	13	0	4.28
1069	'Cassette'	6	15.31	14	0	8.55
1070	'Cassette'	15	10.28	2	0	7.40
1080	'CD'	24	17.59	2	0	13.26
1101	'Vinyl'	15	23.42	12	0	18.27
1106	'Cassette'	24	11.34	2	6	3.34
1116	'CD'	25	6.12	13	0	1.25
1118	'Vinyl'	19	15.60	6	0	7.55
1119	'CD'	12	25.42	4	0	14.53
1124	'CD'	20	16.63	11	0	7.15
1130	'Vinyl'	17	5.66	8	0	1.23
1136	'Cassette'	16	19.53	6	0	3.70
1139	'Vinyl'	22	15.82	6	0	7.83
1143	'Vinyl'	20	16.54	13	0	4.27
1151	'Vinyl'	19	22.73	15	0	13.66
1159	'Cassette'	24	20.61	4	0	4.94
1164	'Cassette'	21	22.40	1	0	9.85
1168	'CD'	4	5.25	11	0	2.58
1170	'Vinyl'	7	16.66	9	0	7.57
1175	'CD'	6	17.26	15	0	10.16
1179	'Cassette'	10	11.80	8	0	5.82
1181	'Vinyl'	12	15.53	6	0	9.85
1182	'Vinyl'	5	19.60	11	0	11.83
1192	'Vinyl'	23	13.82	2	0	6.65
1194	'Cassette'	20	10.54	12	0	2.18
1202	'CD'	21	23.44	2	0	4.56
1217	'Cassette'	9	19.26	10	0	9.75
1219	'Cassette'	22	18.26	15	0	14.37
1221	'Vinyl'	1	7.71	9	0	1.41
1225	'CD'	13	23.22	12	0	17.21
1226	'CD'	5	17.31	13	0	12.20
1227	'CD'	2	22.48	1	0	16.18
1228	'Cassette'	25	25.91	5	0	12.93
1237	'CD'	14	12.10	5	0	8.77
1239	'Cassette'	10	17.30	9	0	4.69
1244	'CD'	1	22.55	8	0	14.64
1246	'Cassette'	21	23.56	5	0	11.62
1247	'Vinyl'	18	17.23	14	0	9.10
1248	'Cassette'	22	18.33	11	0	5.66
1249	'Vinyl'	20	6.90	4	0	4.70
1251	'Vinyl'	2	19.88	10	0	3.61
1252	'Cassette'	20	12.36	11	0	5.98
1259	'Vinyl'	2	17.21	1	0	12.68
1268	'CD'	25	7.76	9	0	5.25
1285	'CD'	19	7.64	9	0	2.23
1286	'Vinyl'	25	9.71	1	0	2.17
1299	'Cassette'	4	25.51	4	0	20.74
1303	'CD'	22	18.42	11	0	14.44
1312	'Vinyl'	24	8.48	10	0	3.57
1313	'Cassette'	12	19.58	9	0	12.26
1314	'CD'	9	23.12	4	0	11.44
1329	'CD'	23	10.39	1	0	5.37
1333	'Cassette'	6	14.38	10	0	2.49
1337	'Vinyl'	4	21.56	9	0	9.76
1344	'Cassette'	5	5.40	11	0	3.20
1361	'Vinyl'	2	15.47	7	0	12.18
1363	'Vinyl'	13	15.89	11	0	8.97
1364	'Vinyl'	5	18.21	15	0	11.89
1365	'CD'	14	16.13	2	0	11.93
1369	'Vinyl'	9	15.61	4	0	7.17
1373	'CD'	8	18.53	12	0	5.72
1377	'Vinyl'	19	20.57	8	0	5.38
1382	'Cassette'	9	16.92	5	0	8.55
1386	'Cassette'	16	7.90	12	0	1.15
1393	'CD'	6	10.54	10	0	4.93
1400	'CD'	9	6.75	2	0	3.76
1404	'Vinyl'	22	22.60	3	0	4.84
1417	'Vinyl'	7	23.60	6	0	18.55
1418	'Cassette'	5	21.55	5	0	13.53
1422	'CD'	18	20.68	6	0	5.95
1425	'Vinyl'	13	13.10	3	0	9.90
1426	'Vinyl'	17	9.48	14	0	5.46
1428	'Vinyl'	12	17.80	1	0	6.66
1430	'CD'	19	12.34	11	0	5.43
1433	'Vinyl'	4	9.61	14	0	5.10
1437	'CD'	5	19.21	4	0	4.84
1439	'CD'	19	25.12	13	0	16.72
1447	'CD'	11	8.50	7	0	4.69
1448	'Cassette'	24	7.50	14	0	3.13
1449	'Vinyl'	24	24.31	2	0	17.37
1459	'CD'	19	8.44	15	0	4.65
1461	'Cassette'	19	8.45	2	0	6.72
1467	'Vinyl'	2	24.29	9	0	17.47
1484	'Cassette'	12	25.35	4	0	9.95
1485	'Cassette'	7	23.29	2	0	11.14
1490	'CD'	23	23.33	4	0	4.30
1494	'CD'	23	18.48	15	0	9.10
1499	'CD'	13	12.29	2	0	3.10
1500	'Cassette'	16	11.36	3	0	7.40
1501	'CD'	23	14.67	12	0	10.67
1515	'Vinyl'	8	23.61	12	0	11.95
1517	'CD'	10	7.75	14	0	3.45
1518	'Cassette'	16	25.75	5	0	16.32
1522	'Cassette'	11	17.58	12	0	10.56
1524	'Vinyl'	19	15.84	3	0	11.37
1528	'Cassette'	12	14.65	13	0	10.11
1530	'CD'	11	25.60	1	2	5.53
1536	'Cassette'	23	23.82	1	0	14.96
1540	'Cassette'	15	8.88	7	0	4.70
1546	'Cassette'	4	18.53	7	0	14.60
1548	'CD'	22	10.49	10	0	4.31
1549	'Cassette'	21	7.60	8	0	2.65
1559	'Cassette'	4	10.35	13	0	2.72
1578	'Cassette'	12	7.47	15	0	1.67
1580	'Cassette'	25	25.97	8	0	6.18
1581	'CD'	23	21.24	9	0	5.62
1585	'Cassette'	24	17.35	13	0	6.10
1589	'CD'	18	7.42	10	2	3.75
1594	'CD'	10	22.40	1	0	16.48
1596	'Cassette'	22	11.65	15	0	5.79
1606	'Cassette'	6	20.72	8	0	11.69
1608	'CD'	7	8.33	14	0	4.12
1620	'CD'	12	7.79	10	0	4.14
1623	'Vinyl'	24	16.42	7	0	4.40
1630	'CD'	13	13.20	10	0	7.80
1631	'Cassette'	19	5.96	7	0	4.15
1632	'Cassette'	7	22.92	15	0	14.40
1641	'Cassette'	9	20.28	13	0	8.20
1645	'Cassette'	21	14.26	11	0	3.98
1651	'CD'	24	16.15	6	0	10.79
1655	'CD'	19	11.31	13	0	7.78
1658	'CD'	25	17.47	14	0	10.55
1663	'CD'	13	15.90	14	0	8.90
1665	'Cassette'	2	21.77	8	0	8.62
1668	'Vinyl'	5	9.18	13	0	4.47
1670	'CD'	7	10.84	2	0	5.74
1671	'CD'	20	18.93	14	0	12.47
1673	'CD'	21	11.79	11	0	4.83
1686	'Vinyl'	4	14.24	5	0	11.44
1690	'CD'	22	20.85	6	0	7.71
1694	'Cassette'	25	5.87	2	0	4.87
1710	'Cassette'	11	15.75	10	0	6.22
1711	'CD'	13	5.76	8	0	4.90
1713	'Cassette'	5	21.37	9	0	7.33
1717	'CD'	17	15.54	7	0	4.74
1720	'CD'	7	23.51	6	0	7.21
1723	'CD'	18	19.35	15	0	6.41
1730	'Vinyl'	12	20.10	7	0	10.40
1731	'Cassette'	4	11.17	14	0	5.13
1735	'Cassette'	25	5.15	6	0	3.99
1737	'Cassette'	5	25.44	7	0	19.99
1739	'Vinyl'	4	25.79	7	0	16.24
1744	'CD'	8	14.87	12	0	5.60
1746	'Cassette'	24	5.87	5	0	1.62
1751	'Vinyl'	16	19.80	15	0	10.88
1752	'Vinyl'	17	23.95	6	0	13.65
1767	'Vinyl'	6	8.46	8	0	3.51
1776	'Vinyl'	19	19.77	15	0	12.35
1788	'Cassette'	5	13.71	9	0	6.99
1789	'Vinyl'	8	5.93	1	0	1.28
1799	'CD'	18	7.39	1	0	1.25
1805	'CD'	23	5.87	13	0	2.57
1806	'CD'	25	22.15	9	0	4.62
1807	'CD'	8	21.40	2	0	14.52
1814	'Vinyl'	13	5.67	5	0	4.26
1823	'Cassette'	13	22.34	11	0	16.71
1832	'CD'	9	5.18	0	15	4.11
1843	'Vinyl'	1	22.80	11	0	15.60
1846	'CD'	16	9.88	4	9	7.68
1849	'Cassette'	23	24.29	14	0	13.70
1855	'CD'	12	7.15	3	0	2.53
1863	'CD'	17	24.87	10	0	17.94
1864	'Vinyl'	12	13.65	8	0	7.63
1869	'Vinyl'	12	14.12	8	0	2.85
1876	'Cassette'	13	5.50	5	0	1.87
1884	'Vinyl'	18	11.40	8	0	3.31
1887	'CD'	13	8.97	12	0	5.27
1889	'Vinyl'	23	17.19	15	0	7.51
1891	'CD'	11	18.50	11	0	7.49
1895	'CD'	20	9.97	1	0	5.95
1898	'Cassette'	2	9.14	8	0	7.69
1902	'Cassette'	1	7.40	5	0	3.10
1906	'Vinyl'	19	11.70	1	0	6.78
1909	'CD'	22	25.52	10	0	16.98
1911	'Vinyl'	23	21.50	11	0	13.89
1912	'Cassette'	15	20.95	5	0	11.42
1913	'CD'	18	10.37	13	0	7.87
1915	'Vinyl'	6	25.36	14	0	12.63
1918	'Vinyl'	5	7.22	4	0	5.19
1919	'CD'	17	10.78	14	0	4.35
1929	'Vinyl'	1	22.50	8	0	8.73
1930	'Vinyl'	3	6.48	7	0	3.40
1933	'CD'	1	16.30	11	0	12.90
1947	'Vinyl'	18	17.14	8	0	4.12
1949	'Cassette'	5	20.94	7	0	4.67
1964	'CD'	6	10.42	2	0	2.60
1965	'Cassette'	17	18.50	8	0	13.93
1966	'CD'	13	18.68	14	0	6.78
1967	'Vinyl'	11	17.57	2	0	6.41
1970	'CD'	1	16.32	8	0	11.21
1973	'CD'	20	19.51	3	0	4.42
1974	'CD'	10	12.39	10	0	4.74
1979	'Vinyl'	18	17.35	6	0	4.77
1980	'Vinyl'	8	21.50	7	0	11.36
1983	'Vinyl'	3	8.11	8	0	5.50
1999	'CD'	7	5.50	14	0	3.32
2003	'Vinyl'	20	21.23	11	0	6.17
2009	'Vinyl'	21	15.73	2	9	11.75
2011	'CD'	20	11.90	14	0	3.40
2016	'Cassette'	11	21.37	4	0	16.30
2021	'Cassette'	10	22.70	6	0	13.10
2025	'CD'	9	11.96	14	0	2.41
2047	'CD'	16	22.68	7	0	14.56
2048	'CD'	22	20.54	5	0	15.22
2054	'CD'	16	9.77	3	0	7.63
2062	'Vinyl'	17	10.16	12	0	6.81
2064	'Cassette'	5	23.82	11	0	18.54
2074	'Cassette'	9	17.74	8	0	7.28
2076	'CD'	20	7.33	11	0	5.20
2079	'Vinyl'	14	7.53	9	0	1.43
2085	'CD'	13	22.81	6	0	14.38
2086	'CD'	1	10.94	14	0	7.72
2087	'Vinyl'	16	19.43	1	0	14.19
2089	'Cassette'	18	11.80	10	0	3.62
2095	'Vinyl'	12	25.86	9	0	5.39
2101	'Vinyl'	3	8.72	11	0	3.65
2102	'Cassette'	22	9.55	8	0	6.56
2105	'Cassette'	9	14.23	4	0	8.74
2114	'Cassette'	15	9.78	3	0	4.68
2116	'Vinyl'	2	12.58	12	0	2.78
2117	'CD'	18	7.24	13	0	4.70
2122	'Cassette'	13	17.86	7	0	6.30
2128	'CD'	21	11.43	4	0	2.45
2135	'Vinyl'	11	23.40	7	0	17.95
2136	'Cassette'	5	12.90	6	0	8.90
2138	'Cassette'	10	25.74	15	0	8.76
2152	'Vinyl'	20	18.53	10	0	9.95
2154	'Cassette'	25	12.58	3	0	8.28
2165	'CD'	12	17.53	8	0	6.62
2168	'Vinyl'	1	22.26	6	0	12.19
2173	'CD'	23	7.20	13	0	3.38
2180	'Cassette'	22	5.30	14	0	2.22
2183	'CD'	25	25.96	1	0	17.76
2188	'Vinyl'	7	7.95	13	0	1.64
2190	'Vinyl'	19	6.80	15	0	2.68
2198	'Cassette'	9	25.11	3	0	9.36
2199	'Vinyl'	12	9.38	11	0	2.24
2205	'CD'	18	5.50	7	0	2.40
2211	'CD'	4	18.29	15	0	13.87
2216	'Cassette'	11	5.76	10	0	4.78
2217	'CD'	1	12.48	14	0	4.70
2228	'CD'	10	21.88	2	0	13.63
2232	'Vinyl'	24	12.35	6	0	6.60
2239	'Vinyl'	20	18.93	7	0	11.96
2243	'Cassette'	11	17.63	14	0	11.91
2250	'Vinyl'	15	14.90	7	0	6.50
2253	'Cassette'	18	11.64	10	0	3.13
2262	'Vinyl'	12	19.20	12	0	4.75
2264	'CD'	18	16.20	6	0	10.20
2265	'Cassette'	17	16.82	2	0	7.15
2277	'Vinyl'	13	23.60	11	0	16.24
2279	'CD'	9	13.72	15	0	6.95
2280	'CD'	22	12.66	3	0	6.63
2281	'Vinyl'	9	18.26	12	2	12.26
2287	'Cassette'	12	7.87	8	0	5.10
2288	'CD'	14	24.71	12	0	11.27
2291	'CD'	13	5.10	12	0	3.52
2292	'Cassette'	1	22.67	7	0	9.50
2295	'Cassette'	13	6.26	13	0	4.71
2299	'CD'	21	13.51	3	0	10.78
2301	'CD'	10	25.44	1	0	6.11
2304	'CD'	1	9.55	12	0	5.92
2306	'Vinyl'	16	19.40	3	0	10.98
2308	'Vinyl'	23	14.70	11	0	8.60
2309	'CD'	5	18.73	8	0	13.28
2314	'Vinyl'	23	13.34	8	0	4.45
2322	'Vinyl'	21	10.50	4	0	8.41
2338	'CD'	21	15.51	13	0	8.69
2340	'CD'	14	9.31	15	0	6.22
2343	'CD'	4	19.21	8	0	14.85
2345	'Vinyl'	13	20.52	14	0	9.97
2353	'Cassette'	10	12.78	9	0	5.52
2365	'CD'	21	20.90	13	0	14.95
2381	'CD'	19	8.28	3	0	4.89
2393	'CD'	16	25.37	2	0	10.85
2395	'Vinyl'	18	9.21	10	0	6.68
2403	'CD'	20	20.75	11	0	4.45
2406	'Vinyl'	1	11.66	11	0	2.44
2407	'Vinyl'	24	8.40	3	0	6.47
2413	'Vinyl'	5	7.90	0	2	2.89
2417	'Cassette'	6	13.90	3	0	4.23
2418	'Cassette'	14	8.53	6	0	1.43
2419	'Cassette'	16	20.61	8	0	15.38
2421	'CD'	14	5.44	4	0	4.40
2430	'CD'	11	5.11	8	0	2.40
2432	'Cassette'	2	16.19	15	0	5.44
2434	'Vinyl'	12	9.40	15	0	5.47
2444	'Vinyl'	9	15.89	13	0	9.71
2446	'Vinyl'	14	15.76	1	10	3.62
2451	'Vinyl'	21	9.71	1	3	6.26
2453	'CD'	4	19.39	5	0	14.89
2456	'Cassette'	17	19.89	5	0	15.10
2468	'CD'	9	6.62	2	0	3.62
2473	'Cassette'	4	18.75	3	0	4.66
2477	'Cassette'	5	21.34	15	0	10.94
2485	'Vinyl'	18	23.99	3	0	9.86
2487	'Vinyl'	13	20.80	7	0	5.13
2501	'Cassette'	16	7.29	5	0	2.16
2502	'CD'	7	17.93	4	7	12.22
2507	'Cassette'	23	10.18	7	0	8.79
2510	'Cassette'	9	24.97	4	0	11.99
2512	'CD'	18	13.23	15	0	10.53
2524	'Vinyl'	19	12.25	4	0	2.49
2528	'Vinyl'	14	17.77	2	10	5.40
2530	'Vinyl'	5	21.30	3	0	15.97
2542	'CD'	8	22.85	1	0	11.90
2543	'Cassette'	1	9.75	9	0	6.77
2544	'Vinyl'	18	22.30	12	0	4.12
2555	'Cassette'	12	5.70	3	0	3.89
2563	'Vinyl'	4	5.52	11	0	4.77
2566	'CD'	11	21.21	12	0	16.99
2574	'Cassette'	12	16.85	11	0	11.90
2575	'Cassette'	13	7.84	8	0	5.86
2586	'Vinyl'	24	9.55	14	0	3.40
2590	'Vinyl'	19	24.30	14	0	4.36
2595	'Cassette'	16	14.35	12	0	10.22
2596	'CD'	1	13.81	13	0	2.42
2602	'CD'	5	23.28	4	3	16.11
2607	'Cassette'	8	25.26	13	0	13.34
2610	'CD'	24	17.65	6	0	5.50
2616	'Vinyl'	7	24.31	12	0	16.87
2617	'CD'	1	14.56	11	0	6.50
2627	'Vinyl'	24	24.43	10	0	19.47
2632	'CD'	16	10.56	2	0	4.18
2634	'Cassette'	22	5.61	7	0	3.39
2636	'Cassette'	23	15.81	6	0	7.88
2645	'CD'	13	10.79	3	0	7.74
2647	'Vinyl'	12	25.30	7	0	14.48
2654	'CD'	10	17.58	3	0	6.87
2658	'Cassette'	24	17.35	15	0	4.88
2660	'CD'	12	13.27	8	0	8.45
2669	'Vinyl'	14	10.43	13	0	5.72
2675	'CD'	18	21.50	6	9	12.25
2688	'Cassette'	24	17.51	8	0	3.85
2690	'Cassette'	9	9.94	2	0	2.76
2692	'Vinyl'	4	24.54	7	0	8.10
2697	'Cassette'	1	11.18	13	0	6.33
2698	'CD'	25	5.10	1	0	3.76
2699	'Vinyl'	6	10.82	9	0	5.50
2706	'Vinyl'	12	21.85	14	0	16.97
2709	'Cassette'	22	21.65	10	0	12.88
2711	'CD'	21	12.95	5	0	8.71
2713	'Cassette'	13	20.80	13	0	12.68
2715	'CD'	3	12.27	11	0	9.52
2717	'Vinyl'	18	22.43	2	0	8.90
2724	'CD'	19	16.61	14	0	8.81
2732	'Vinyl'	12	17.37	10	0	8.65
2733	'CD'	10	13.80	7	0	7.66
2741	'Cassette'	5	8.65	7	0	5.33
2743	'Vinyl'	7	16.91	5	0	8.52
2749	'CD'	5	15.62	11	0	4.50
2756	'Cassette'	3	8.67	1	0	5.63
2764	'Cassette'	8	14.94	7	0	2.16
2766	'Cassette'	19	24.10	7	0	14.79
2768	'CD'	5	9.80	8	0	2.65
2770	'Vinyl'	21	17.26	15	0	5.55
2771	'Cassette'	6	9.90	14	0	7.68
2772	'Vinyl'	2	17.92	10	0	6.56
2778	'CD'	1	21.47	3	0	16.18
2780	'CD'	3	15.44	9	0	8.54
2787	'Cassette'	22	25.11	13	0	17.66
2791	'Vinyl'	17	23.72	3	0	15.91
2797	'Vinyl'	21	18.94	11	0	11.34
2806	'Vinyl'	19	14.18	5	0	10.77
2810	'CD'	1	22.26	3	0	13.28
2812	'Cassette'	17	9.10	11	0	5.62
2817	'Vinyl'	4	11.32	9	0	2.95
2820	'Vinyl'	10	13.49	1	0	4.78
2822	'Cassette'	18	5.56	8	0	1.57
2826	'Cassette'	24	18.45	6	0	8.78
2833	'Cassette'	6	18.64	9	0	7.11
2840	'Vinyl'	9	15.59	2	0	6.75
2841	'Cassette'	2	22.33	8	0	13.70
2846	'CD'	2	11.29	7	0	7.76
2849	'Cassette'	2	9.90	6	0	3.62
2852	'Vinyl'	15	11.10	4	0	8.61
2855	'CD'	3	22.51	4	0	9.50
2858	'CD'	17	8.76	7	0	3.10
2863	'CD'	22	19.55	7	0	6.25
2864	'Vinyl'	20	20.84	8	0	15.83
2865	'CD'	18	19.98	15	0	3.57
2869	'CD'	13	8.26	6	0	4.43
2870	'CD'	18	25.50	14	0	5.54
2872	'Vinyl'	5	20.41	11	0	8.60
2875	'Cassette'	21	25.58	11	0	12.36
2881	'CD'	18	19.67	2	0	6.21
2884	'Cassette'	15	23.67	1	0	16.72
2888	'Vinyl'	18	14.70	5	0	6.93
2889	'CD'	21	12.10	11	0	2.33
2896	'CD'	22	22.61	11	0	6.40
2897	'Vinyl'	9	21.36	10	0	10.40
2900	'Cassette'	3	16.71	2	0	8.83
2903	'Cassette'	2	7.62	15	0	3.16
2906	'Vinyl'	11	12.40	6	0	7.21
2912	'CD'	20	14.40	11	0	11.12
2916	'CD'	12	19.88	13	0	13.82
2931	'Vinyl'	25	13.77	6	0	2.44
2945	'Vinyl'	25	9.88	14	0	4.74
2947	'Cassette'	16	23.55	5	0	9.88
2956	'Cassette'	20	24.43	10	0	9.74
2969	'CD'	24	6.76	2	0	3.84
2972	'Cassette'	5	12.18	5	0	7.10
2974	'Cassette'	24	7.20	4	5	2.60
2975	'Vinyl'	15	17.58	11	0	8.47
2977	'Vinyl'	14	15.25	0	5	9.54
